  M46	SO	+ O		= SO2			0.000000e+00
  M49	SO2	+ O		= SO3			0.000000e+00

************************************************************

CO2				PRODUCTION RXS		INT RX RATE	TP = 2.55e+12

  R511	OH	+ CO		= CO2	+ H		1.423473e+12
  M31	O	+ CO		= CO2			9.497194e+11
  R454	O(1D)	+ CO2		= CO2	+ O		1.682187e+11
  R427	O	+ CHO		= CO2	+ H		4.018351e+09
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	7.068206e+03
  R645	O2	+ CHO2		= HO2	+ CO2		8.721330e+00
  R428	O	+ CHO2		= CO2	+ OH		2.415420e-06
  R505	OH	+ CHO2		= CO2	+ H2O		2.182347e-11
  T49	CHO2			= CO2	+ H		7.630939e-15
  T15	CH2O2			= CO2	+ H2		2.349294e-25

CO2				LOSS RXS		INT RX RATE	TL = 2.57e+12

  P36	CO2			= CO	+ O		2.137495e+12
  P37	CO2			= CO	+ O(1D)		2.606291e+11
  R454	O(1D)	+ CO2		= CO2	+ O		1.682187e+11
  R123	CO2	+ CH2		= CH2O	+ CO		1.152447e+04
  R165	H	+ CO2		= CO	+ OH		6.008989e-06
  R572	S	+ CO2		= SO	+ CO		0.000000e+00

************************************************************

O2				PRODUCTION RXS		INT RX RATE	TP = 2.23e+12

  R441	O	+ HO2		= OH	+ O2		1.012975e+12
  P4	O3			= O2	+ O(1D)		4.750991e+11
  M34	O	+ O		= O2			2.722403e+11
  R192	H	+ O3		= OH	+ O2		2.291729e+11
  R257	HO2	+ HO2		= H2O2	+ O2		8.576576e+10
  R445	O	+ OH		= O2	+ H		6.203155e+10
  P3	O3			= O2	+ O		6.129989e+10
  M19	HO2	+ HO2		= H2O2	+ O2		2.860383e+10
  R182	H	+ HO2		= H2	+ O2		8.840683e+08
  R444	O	+ O3		= O2	+ O2		2.190321e+08 (x2)
  R464	O(1D)	+ O2		= O	+ O2		2.097110e+08
  R261	HO2	+ O3		= OH	+ O2	+ O2	1.130857e+08 (x2)
  R522	OH	+ HO2		= H2O	+ O2		3.828493e+06
  R420	O	+ CH3O		= CH3	+ O2		2.074657e+05
  R470	O3	+ CH3		= CH3O	+ O2		8.007713e+04
  R465	O(1D)	+ O3		= O2	+ O2		9.869247e+03 (x2)
  R466	O(1D)	+ O3		= O2	+ O	+ O	9.869247e+03
  R525	OH	+ O3		= HO2	+ O2		7.176228e+03
  T1	O3			= O2	+ O		4.335485e+02
  R422	O	+ CH3O2		= CH3O	+ O2		9.865894e+00
  R471	O3	+ CH3O		= CH3O2	+ O2		8.982479e+00
  R254	HO2	+ CH3O2		= CH4O2	+ O2		2.028677e+00
  R251	HO2	+ C2H5		= C2H6	+ O2		9.339085e-03
  R469	O3	+ C2H5		= C2H5O	+ O2		1.751860e-03
  R500	OH	+ CH3O2		= CH4O	+ O2		1.951677e-05
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	9.737416e-07 (x2)
  R244	HO2	+ C2H2		= C2H3	+ O2		3.344796e-13
  T2	HO2			= O2	+ H		3.048470e-13
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	2.063075e-13
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	1.258825e-13
  R156	H	+ CH3O2		= CH4	+ O2		2.595130e-22
  R216	HSO	+ O3		= HSO2	+ O2		0.000000e+00
  R269	HS	+ O3		= O2	+ HSO		0.000000e+00
  R271	HSO	+ O3		= HS	+ O2	+ O2	0.000000e+00 (x2)
  R537	S	+ O3		= O2	+ SO		0.000000e+00
  R545	SO	+ O3		= SO2	+ O2		0.000000e+00
  R551	SO2	+ HO2		= HSO2	+ O2		0.000000e+00
  R553	SO2	+ O		= SO	+ O2		0.000000e+00
  R555	SO3	+ O		= SO2	+ O2		0.000000e+00
  R570	S	+ HO2		= HS	+ O2		0.000000e+00

O2				LOSS RXS		INT RX RATE	TL = 2.23e+12

  R118	CHO	+ O2		= CO	+ HO2		9.591569e+11
  M35	O	+ O2		= O3			7.659041e+11
  M17	H	+ O2		= HO2			2.974163e+11
  R6	C	+ O2		= CO	+ O		1.100219e+11
  P1	O2			= O	+ O		5.860286e+10
  P2	O2			= O	+ O(1D)		3.758183e+10
  R464	O(1D)	+ O2		= O	+ O2		2.097110e+08
  M4	CH3	+ O2		= CH3O2			4.406633e+07
  R81	CH3O	+ O2		= CH2O	+ HO2		1.303103e+07
  R645	O2	+ CHO2		= HO2	+ CO2		8.721330e+00
  R26	C2H5O	+ O2		= C2H4O	+ HO2		4.024834e-01
  R268	HS	+ O2		= SO	+ OH		0.000000e+00
  R273	HSO2	+ O2		= HO2	+ SO2		0.000000e+00
  R275	HSO3	+ O2		= HO2	+ SO3		0.000000e+00
  R536	S	+ O2		= SO	+ O		0.000000e+00
  R544	SO	+ O2		= SO2	+ O		0.000000e+00
  R558	HSO	+ O2		= OH	+ SO2		0.000000e+00
  R562	SO21	+ O2		= O	+ SO3		0.000000e+00
  M21	HS	+ O2		= HSO2			0.000000e+00

************************************************************

H				PRODUCTION RXS		INT RX RATE	TP = 1.51e+12

  R511	OH	+ CO		= CO2	+ H		1.423473e+12
  R445	O	+ OH		= O2	+ H		6.203155e+10
  P6	H2O			= H	+ OH		1.934504e+10
  R427	O	+ CHO		= CO2	+ H		4.018351e+09
  R455	O(1D)	+ H2		= H	+ OH		1.961003e+09
  R433	O	+ H2		= H	+ OH		2.743782e+08
  R415	O	+ CH3		= CH2O	+ H		1.496302e+08
  R597	CH21	+ H2		= CH3	+ H		1.056196e+08
  P32	CH4			= CH3	+ H		9.333067e+07
  R411	O	+ CH2		= CO	+ H	+ H	7.752006e+07 (x2)
  R416	O	+ CH3		= CO	+ H2	+ H	6.113462e+07
  R512	OH	+ H2		= H2O	+ H		2.555988e+07
  P20	CH2O			= CHO	+ H		2.187657e+07
  R408	O	+ CH		= CO	+ H		1.890440e+07
  R449	O(1D)	+ CH4		= CH3O	+ H		1.367342e+07
  P34	CH4			= CH	+ H2	+ H	1.365815e+07
  T46	CHO			= CO	+ H		3.965141e+05
  P40	CH4O			= CH3O	+ H		2.679738e+03
  T18	CH3O2			= CH2O2	+ H		1.615381e+03
  R33	CH	+ CH4		= C2H4	+ H		1.063027e+03
  R396	O	+ C2H4		= C2H3O	+ H		2.231174e+02
  R202	H2	+ CH		= CH2	+ H		1.768286e+02
  P28	CH2O2			= CHO2	+ H		8.721292e+00
  R203	H2	+ CH3		= CH4	+ H		1.094190e+00
  R452	O(1D)	+ CH4O		= CH3O2	+ H		1.064216e+00
  R403	O	+ C2H5		= C2H4O	+ H		4.779786e-01
  R209	H2	+ HO2		= H2O2	+ H		1.871473e-01
  P63	C2H6			= C2H4	+ H	+ H	2.895894e-02 (x2)
  R206	H2	+ CHO		= CH2O	+ H		1.881565e-02
  P59	C2H4			= C2H2	+ H	+ H	1.809601e-02 (x2)
  R395	O	+ C2H3		= C2H2O	+ H		1.004904e-02
  P60	C2H4			= C2H3	+ H		3.619203e-03
  R492	OH	+ CH2		= CH2O	+ H		2.022154e-03
  R198	H2	+ C2H5		= C2H6	+ H		8.830805e-04
  P56	C2H2			= C2H	+ H		3.214564e-04
  R195	H2	+ C2H		= C2H2	+ H		2.143402e-04
  R390	O	+ C2H2		= H	+ C2HO		1.840596e-04
  R44	CH2	+ CH3		= C2H4	+ H		4.773080e-05
  R197	H2	+ C2H3		= C2H4	+ H		1.465279e-07
  P57	C2H3			= C2H2	+ H		8.534070e-08
  T47	CH3O			= CH2O	+ H		2.135873e-08
  R204	H2	+ CH3O		= CH4O	+ H		7.331130e-09
  T38	C2H5O			= C2H4O	+ H		1.490866e-09
  T27	C2H5			= C2H4	+ H		1.268395e-11
  R3	C	+ H2		= CH	+ H		6.320422e-13
  R193	H2	+ C		= CH	+ H		6.320422e-13
  T2	HO2			= O2	+ H		3.048470e-13
  R205	H2	+ CH3O2		= CH4O2	+ H		4.086291e-14
  T49	CHO2			= CO2	+ H		7.630939e-15
  R495	OH	+ CH3		= CH3O	+ H		1.616674e-17
  R479	OH	+ C2H2		= C2H2O	+ H		1.981006e-20
  T25	C2H3			= C2H2	+ H		4.512376e-21
  T19	CH4O			= CH3O	+ H		3.743040e-35
  R41	H2	+ C2H2		= C2H3	+ H		1.039019e-42
  R10	H2	+ C2H4		= C2H5	+ H		7.341926e-43
  T28	C2H6			= C2H5	+ H		3.446551e-51
  R266	HS	+ O		= H	+ SO		0.000000e+00
  R527	OH	+ S		= H	+ SO		0.000000e+00
  R528	OH	+ SO		= SO2	+ H		0.000000e+00
  R533	S	+ HS		= H	+ S2		0.000000e+00
  T42	HSO			= SO	+ H		0.000000e+00
  T43	HSO2			= SO2	+ H		0.000000e+00
  T59	H2S			= HS	+ H		0.000000e+00
  P38	H2			= H	+ H		0.000000e+00 (x2)
  P45	H2S			= HS	+ H		0.000000e+00

H				LOSS RXS		INT RX RATE	TL = 1.51e+12

  M12	H	+ CO		= CHO			9.671745e+11
  M17	H	+ O2		= HO2			2.974163e+11
  R192	H	+ O3		= OH	+ O2		2.291729e+11
  R180	H	+ HO2		= OH	+ OH		9.225060e+09
  M16	H	+ O		= OH			5.044449e+09
  R182	H	+ HO2		= H2	+ O2		8.840683e+08
  R181	H	+ HO2		= O	+ H2O		2.050013e+08
  R162	H	+ CHO		= CO	+ H2		1.745245e+08
  M13	H	+ H		= H2			4.671594e+06 (x2)
  R167	H	+ H2O2		= OH	+ H2O		3.369076e+06
  R146	H	+ CH2		= CH	+ H2		6.119681e+05
  R168	H	+ H2O2		= H2	+ HO2		3.349818e+05
  R148	H	+ CH2O		= H2	+ CHO		1.697584e+05
  M10	H	+ CHO		= CH2O			8.543856e+04
  R147	H	+ CH2O		= CH3O			2.800038e+04
  R145	H	+ CH		= C	+ H2		1.535207e+04
  M18	H	+ OH		= H2O			1.310573e+04
  R152	H	+ CH3O		= CH4O			5.576180e+03
  M57	H	+ CH3		= CH4			4.288014e+03
  R153	H	+ CH3O		= CH3	+ OH		3.153596e+03
  R157	H	+ CH4		= CH3	+ H2		2.671364e+03
  R133	H	+ C2H3O		= CHO	+ CH3		2.465695e+02
  R154	H	+ CH3O		= CH2O	+ H2		1.970998e+02
  R130	H	+ C2H2O		= CO	+ CH3		1.550162e+02
  R134	H	+ C2H3O		= C2H2O	+ H2		1.344924e+02
  R159	H	+ CH4O		= CH3O	+ H2		9.959603e-01
  R142	H	+ C2H5O		= C2H4O	+ H2		2.918149e-01
  M56	H	+ CH2		= CH3			2.735901e-01
  R155	H	+ CH3O2		= CH3O	+ OH		2.630136e-01
  R138	H	+ C2H4O		= CH4	+ CHO		7.642158e-03
  R166	H	+ H2O		= H2	+ OH		5.901022e-03
  R137	H	+ C2H4O		= C2H3O	+ H2		4.698512e-03
  R140	H	+ C2H5		= CH3	+ CH3		2.431466e-03
  R161	H	+ CH4O2		= H2	+ CH3O2		7.676448e-04
  M9	H	+ C2H4		= C2H5			7.507399e-04
  R160	H	+ CH4O2		= CH3O	+ H2O		6.361987e-04
  R143	H	+ C2H6		= C2H5	+ H2		2.424866e-04
  R141	H	+ C2H5		= C2H4	+ H2		1.215733e-04
  M58	H	+ C2H5		= C2H6			1.605344e-05
  R131	H	+ C2H3		= C2H4			1.056446e-05
  R165	H	+ CO2		= CO	+ OH		6.008989e-06
  R136	H	+ C2H4O		= C2H5O			1.747083e-06
  M7	H	+ C2H2		= C2H3			1.713055e-06
  R132	H	+ C2H3		= C2H2	+ H2		1.163488e-06
  R127	H	+ C2H		= C2H2			6.519557e-07
  R149	H	+ CH3		= CH2	+ H2		1.817492e-14
  R135	H	+ C2H4		= C2H3	+ H2		6.785127e-15
  R156	H	+ CH3O2		= CH4	+ O2		2.595130e-22
  R129	H	+ C2H2		= C2H	+ H2		5.569056e-23
  R128	H	+ C2H		= H2	+ C2		1.585326e-40
  R230	H2S	+ H		= H2	+ HS		0.000000e+00
  R554	SO3	+ H		= OH	+ SO2		0.000000e+00
  R560	HS	+ H		= H2	+ S		0.000000e+00
  R567	HSO3	+ H		= H2	+ SO3		0.000000e+00
  R575	HSO	+ H		= HS	+ OH		0.000000e+00
  R576	HSO	+ H		= H2	+ SO		0.000000e+00
  M48	SO2	+ H		= HSO2			0.000000e+00
  M51	H	+ SO		= HSO			0.000000e+00

************************************************************

OH				PRODUCTION RXS		INT RX RATE	TP = 1.49e+12

  R441	O	+ HO2		= OH	+ O2		1.012975e+12
  R192	H	+ O3		= OH	+ O2		2.291729e+11
  P7	H2O2			= OH	+ OH		9.494373e+10 (x2)
  P6	H2O			= H	+ OH		1.934504e+10
  R180	H	+ HO2		= OH	+ OH		9.225060e+09 (x2)
  M16	H	+ O		= OH			5.044449e+09
  R426	O	+ CHO		= CO	+ OH		4.018351e+09
  P5	HO2			= O	+ OH		4.004372e+09
  R455	O(1D)	+ H2		= H	+ OH		1.961003e+09
  R433	O	+ H2		= H	+ OH		2.743782e+08
  R413	O	+ CH2O		= CHO	+ OH		1.720797e+08
  R261	HO2	+ O3		= OH	+ O2	+ O2	1.130857e+08
  R450	O(1D)	+ CH4		= CH3	+ OH		5.150320e+07
  T17	CH3O2			= CH2O	+ OH		4.406471e+07
  R434	O	+ H2O2		= OH	+ HO2		1.201327e+07
  R409	O	+ CH2		= CH	+ OH		4.651203e+06
  R167	H	+ H2O2		= OH	+ H2O		3.369076e+06
  R423	O	+ CH4		= CH3	+ OH		2.166004e+06
  R419	O	+ CH3O		= CH2O	+ OH		5.809039e+05
  R456	O(1D)	+ H2O		= OH	+ OH		1.208876e+05 (x2)
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	7.068206e+03
  R153	H	+ CH3O		= CH3	+ OH		3.153596e+03
  R424	O	+ CH4O		= CH3O	+ OH		2.887242e+03
  P27	CH2O2			= CHO	+ OH		4.069936e+01
  R401	O	+ C2H4O		= C2H3O	+ OH		3.122946e+01
  R407	O	+ CH		= OH	+ C		8.953946e+00
  R453	O(1D)	+ CH4O		= CH3O	+ OH		4.966339e+00
  P24	CH4O2			= CH3O	+ OH		2.016177e+00
  R406	O	+ C2H6		= C2H5	+ OH		1.113076e+00
  R155	H	+ CH3O2		= CH3O	+ OH		2.630136e-01
  R448	O(1D)	+ C2H6		= C2H5	+ OH		1.625011e-01
  R404	O	+ C2H5		= C2H4	+ OH		6.925411e-02
  R397	O	+ C2H4		= C2H3	+ OH		2.762182e-02
  R394	O	+ C2H3		= C2H2	+ OH		1.060946e-02
  R166	H	+ H2O		= H2	+ OH		5.901022e-03
  R425	O	+ CH4O2		= CH3O2	+ OH		4.074784e-03
  R447	O(1D)	+ C2H4		= C2H3	+ OH		4.316568e-05
  R165	H	+ CO2		= CO	+ OH		6.008989e-06
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	5.511393e-06
  R215	H2O	+ C2H		= C2H2	+ OH		3.665758e-06
  T31	C2H3O			= C2H2	+ OH		2.744956e-06
  R428	O	+ CHO2		= CO2	+ OH		2.415420e-06
  R248	HO2	+ C2H4		= C2H4O	+ OH		2.512907e-07
  R45	CH2	+ CH3O		= C2H4	+ OH		1.581394e-07
  T3	H2O2			= OH	+ OH		2.471051e-08 (x2)
  R245	HO2	+ C2H2		= C2H2O	+ OH		5.772381e-09
  R217	H2O	+ C2H5		= C2H6	+ OH		2.528865e-11
  T37	C2H5O			= C2H4	+ OH		6.449541e-13
  T23	CH4O2			= CH3O	+ OH		3.204553e-15
  T48	CHO2			= CO	+ OH		1.857877e-15
  T20	CH4O			= CH3	+ OH		1.055395e-33
  R122	CO	+ CH3		= C2H2	+ OH		1.868487e-35
  R214	H2O	+ C		= CH	+ OH		2.310443e-43
  R231	H2S	+ O		= OH	+ HS		0.000000e+00
  R263	HS	+ HO2		= OH	+ HSO		0.000000e+00
  R268	HS	+ O2		= SO	+ OH		0.000000e+00
  R274	HSO3	+ O		= OH	+ SO3		0.000000e+00
  R554	SO3	+ H		= OH	+ SO2		0.000000e+00
  R558	HSO	+ O2		= OH	+ SO2		0.000000e+00
  R571	S	+ HO2		= SO	+ OH		0.000000e+00
  R575	HSO	+ H		= HS	+ OH		0.000000e+00
  R578	HSO	+ O		= OH	+ SO		0.000000e+00
  T53	HSO3			= OH	+ SO2		0.000000e+00

OH				LOSS RXS		INT RX RATE	TL = 1.49e+12

  R511	OH	+ CO		= CO2	+ H		1.423473e+12
  R445	O	+ OH		= O2	+ H		6.203155e+10
  R512	OH	+ H2		= H2O	+ H		2.555988e+07
  R522	OH	+ HO2		= H2O	+ O2		3.828493e+06
  R513	OH	+ H2O2		= H2O	+ HO2		1.995961e+06
  R501	OH	+ CH4		= CH3	+ H2O		1.120539e+06
  R493	OH	+ CH2O		= CHO	+ H2O		1.107299e+05
  M18	H	+ OH		= H2O			1.310573e+04
  R525	OH	+ O3		= HO2	+ O2		7.176228e+03
  R504	OH	+ CHO		= CO	+ H2O		6.208077e+03
  R526	OH	+ OH		= H2O	+ O		1.430158e+02 (x2)
  R483	OH	+ C2H2O		= CO	+ CH3O		7.482073e+00
  R502	OH	+ CH4O		= CH3O	+ H2O		2.718211e+00
  M44	OH	+ OH		= H2O2			1.562555e-01 (x2)
  R491	OH	+ C2H6		= C2H5	+ H2O		9.032216e-02
  R489	OH	+ C2H4O		= C2H3O	+ H2O		5.653742e-02
  R499	OH	+ CH3O		= CH2O	+ H2O		9.623428e-03
  R503	OH	+ CH4O2		= CH3O2	+ H2O		2.583076e-03
  R492	OH	+ CH2		= CH2O	+ H		2.022154e-03
  R496	OH	+ CH3		= CH2	+ H2O		1.254512e-03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		5.370597e-04
  R494	OH	+ CH2O2		= CHO2	+ H2O		4.021974e-05
  R500	OH	+ CH3O2		= CH4O	+ O2		1.951677e-05
  M38	OH	+ C2H4		= C2H5O			3.650773e-06
  R490	OH	+ C2H5		= C2H4	+ H2O		1.397732e-07
  M37	OH	+ C2H2		= C2H3O			4.305784e-09
  R481	OH	+ C2H2		= C2HO	+ H2		3.109008e-09
  R505	OH	+ CHO2		= CO2	+ H2O		2.182347e-11
  R488	OH	+ C2H4		= C2H3	+ H2O		7.763138e-12
  R482	OH	+ C2H2		= CO	+ CH3		3.710119e-12
  R485	OH	+ C2H3		= C2H4O			2.627239e-12
  R486	OH	+ C2H3		= C2H2	+ H2O		2.627239e-12
  R477	OH	+ C2H		= CO	+ CH2		2.076385e-14
  R478	OH	+ C2H		= C2H2	+ O		2.076385e-14
  R495	OH	+ CH3		= CH3O	+ H		1.616674e-17
  R480	OH	+ C2H2		= C2H	+ H2O		6.591569e-20
  R479	OH	+ C2H2		= C2H2O	+ H		1.981006e-20
  R232	H2S	+ OH		= H2O	+ HS		0.000000e+00
  R527	OH	+ S		= H	+ SO		0.000000e+00
  R528	OH	+ SO		= SO2	+ H		0.000000e+00
  R556	SO3	+ OH		= HO2	+ SO2		0.000000e+00
  R566	HSO3	+ OH		= H2O	+ SO3		0.000000e+00
  R574	HSO	+ OH		= H2O	+ SO		0.000000e+00
  M47	SO	+ OH		= HSO2			0.000000e+00
  M50	SO2	+ OH		= HSO3			0.000000e+00

************************************************************

HO2				PRODUCTION RXS		INT RX RATE	TP = 1.26e+12

  R118	CHO	+ O2		= CO	+ HO2		9.591569e+11
  M17	H	+ O2		= HO2			2.974163e+11
  R81	CH3O	+ O2		= CH2O	+ HO2		1.303103e+07
  R434	O	+ H2O2		= OH	+ HO2		1.201327e+07
  R513	OH	+ H2O2		= H2O	+ HO2		1.995961e+06
  R168	H	+ H2O2		= H2	+ HO2		3.349818e+05
  R224	H2O2	+ CH3		= CH4	+ HO2		3.556668e+04
