  M34	O	+ O		= O2			3.906585e+12 (x2)
  R445	O	+ OH		= O2	+ H		3.358657e+12
  R441	O	+ HO2		= OH	+ O2		1.344836e+12
  R444	O	+ O3		= O2	+ O2		5.226720e+10
  M16	H	+ O		= OH			1.089782e+10
  M31	O	+ CO		= CO2			3.077434e+09
  R413	O	+ CH2O		= CHO	+ OH		1.221211e+08
  R434	O	+ H2O2		= OH	+ HO2		4.610397e+07
  R415	O	+ CH3		= CH2O	+ H		4.500530e+07
  R426	O	+ CHO		= CO	+ OH		4.452015e+07
  R427	O	+ CHO		= CO2	+ H		4.452015e+07
  R433	O	+ H2		= H	+ OH		2.329839e+07
  R416	O	+ CH3		= CO	+ H2	+ H	1.838788e+07
  R408	O	+ CH		= CO	+ H		3.695520e+06
  R411	O	+ CH2		= CO	+ H	+ H	2.254555e+06
  R419	O	+ CH3O		= CH2O	+ OH		1.784163e+06
  R412	O	+ CH2		= CO	+ H2		1.371521e+06
  R420	O	+ CH3O		= CH3	+ O2		6.372010e+05
  R409	O	+ CH2		= CH	+ OH		1.352733e+05
  R423	O	+ CH4		= CH3	+ OH		3.480879e+04
  R414	O	+ CH3		= CH3O			1.240581e+04
  R424	O	+ CH4O		= CH3O	+ OH		1.483888e+03
  R422	O	+ CH3O2		= CH3O	+ O2		1.796493e+01
  R407	O	+ CH		= OH	+ C		1.750359e+00
  R398	O	+ C2H4		= CH3	+ CHO		1.133351e+00
  R400	O	+ C2H4		= CH2O	+ CH2		6.577344e-01
  R396	O	+ C2H4		= C2H3O	+ H		4.945168e-01
  R425	O	+ CH4O2		= CH3O2	+ OH		7.376972e-02
  R399	O	+ C2H4		= C2H2O	+ H2		7.064527e-02
  R397	O	+ C2H4		= C2H3	+ OH		6.122078e-05
  R391	O	+ C2H2		= CO	+ CH2		4.647121e-05
  R401	O	+ C2H4O		= C2H3O	+ OH		3.490395e-05
  R393	O	+ C2H3		= C2H3O			2.351352e-05
  R394	O	+ C2H3		= C2H2	+ OH		2.351352e-05
  R395	O	+ C2H3		= C2H2O	+ H		2.227147e-05
  R402	O	+ C2H5		= C2H5O			1.196041e-05
  R403	O	+ C2H5		= C2H4O	+ H		8.254725e-06
  R405	O	+ C2H5		= CH2O	+ CH3		1.657152e-06
  R428	O	+ CHO2		= CO2	+ OH		1.594847e-06
  R406	O	+ C2H6		= C2H5	+ OH		1.369693e-06
  R404	O	+ C2H5		= C2H4	+ OH		1.196041e-06
  R390	O	+ C2H2		= H	+ C2HO		1.254328e-07
  R389	O	+ C2H		= CO	+ CH		2.416458e-08
  R231	H2S	+ O		= OH	+ HS		0.000000e+00
  R266	HS	+ O		= H	+ SO		0.000000e+00
  R274	HSO3	+ O		= OH	+ SO3		0.000000e+00
  R446	O	+ S2		= S	+ SO		0.000000e+00
  R553	SO2	+ O		= SO	+ O2		0.000000e+00
  R555	SO3	+ O		= SO2	+ O2		0.000000e+00
  R578	HSO	+ O		= OH	+ SO		0.000000e+00
  M46	SO	+ O		= SO2			0.000000e+00
  M49	SO2	+ O		= SO3			0.000000e+00

************************************************************

O3				PRODUCTION RXS		INT RX RATE	TP = 5.10e+13

  M35	O	+ O2		= O3			5.098600e+13

O3				LOSS RXS		INT RX RATE	TL = 5.09e+13

  P3	O3			= O2	+ O		3.464319e+13
  P4	O3			= O2	+ O(1D)		1.214460e+13
  R192	H	+ O3		= OH	+ O2		3.747193e+12
  R261	HO2	+ O3		= OH	+ O2	+ O2	3.338747e+11
  R444	O	+ O3		= O2	+ O2		5.226720e+10
  T1	O3			= O2	+ O		1.436193e+09
  R465	O(1D)	+ O3		= O2	+ O2		8.761018e+08
  R466	O(1D)	+ O3		= O2	+ O	+ O	8.761018e+08
  R525	OH	+ O3		= HO2	+ O2		7.982551e+06
  R470	O3	+ CH3		= CH3O	+ O2		3.123898e+05
  R471	O3	+ CH3O		= CH3O2	+ O2		9.230360e+00
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	3.859581e-03
  R469	O3	+ C2H5		= C2H5O	+ O2		1.851281e-05
  R468	O3	+ C2H4		= CH2O	+ CH2O2		5.719427e-10
  R421	O3	+ C2H2		= CO	+ CH2O2		1.318430e-10
  R216	HSO	+ O3		= HSO2	+ O2		0.000000e+00
  R269	HS	+ O3		= O2	+ HSO		0.000000e+00
  R271	HSO	+ O3		= HS	+ O2	+ O2	0.000000e+00
  R537	S	+ O3		= O2	+ SO		0.000000e+00
  R545	SO	+ O3		= SO2	+ O2		0.000000e+00

************************************************************

O(1D)				PRODUCTION RXS		INT RX RATE	TP = 1.85e+13

  P4	O3			= O2	+ O(1D)		1.214460e+13
  P2	O2			= O	+ O(1D)		4.173056e+12
  P37	CO2			= CO	+ O(1D)		2.185561e+12

O(1D)				LOSS RXS		INT RX RATE	TL = 1.85e+13

  R454	O(1D)	+ CO2		= CO2	+ O		1.198885e+13
  R464	O(1D)	+ O2		= O	+ O2		5.957030e+12
  R458	O(1D)	+ N2		= O	+ N2		5.434658e+11
  R455	O(1D)	+ H2		= H	+ OH		1.184633e+10
  R465	O(1D)	+ O3		= O2	+ O2		8.761018e+08
  R466	O(1D)	+ O3		= O2	+ O	+ O	8.761018e+08
  R450	O(1D)	+ CH4		= CH3	+ OH		1.806837e+08
  R449	O(1D)	+ CH4		= CH3O	+ H		4.796912e+07
  R456	O(1D)	+ H2O		= OH	+ OH		3.060655e+07
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.199228e+07
  R453	O(1D)	+ CH4O		= CH3O	+ OH		1.086687e+02
  R452	O(1D)	+ CH4O		= CH3O2	+ H		2.328615e+01
  R448	O(1D)	+ C2H6		= C2H5	+ OH		3.988680e-05
  R447	O(1D)	+ C2H4		= C2H3	+ OH		5.584009e-06

************************************************************

CO2				PRODUCTION RXS		INT RX RATE	TP = 1.43e+13

  R454	O(1D)	+ CO2		= CO2	+ O		1.198885e+13
  R511	OH	+ CO		= CO2	+ H		2.332543e+12
  M31	O	+ CO		= CO2			3.077434e+09
  R427	O	+ CHO		= CO2	+ H		4.452015e+07
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	3.888333e-02
  R645	O2	+ CHO2		= HO2	+ CO2		8.792495e-03
  R428	O	+ CHO2		= CO2	+ OH		1.594847e-06
  R505	OH	+ CHO2		= CO2	+ H2O		3.220774e-12
  T15	CH2O2			= CO2	+ H2		1.329950e-27
  T49	CHO2			= CO2	+ H		2.360466e-31

CO2				LOSS RXS		INT RX RATE	TL = 1.45e+13

  R454	O(1D)	+ CO2		= CO2	+ O		1.198885e+13
  P37	CO2			= CO	+ O(1D)		2.185561e+12
  P36	CO2			= CO	+ O		3.477525e+11
  R123	CO2	+ CH2		= CH2O	+ CO		4.191925e+02
  R165	H	+ CO2		= CO	+ OH		8.805628e-12
  R572	S	+ CO2		= SO	+ CO		0.000000e+00

************************************************************

H				PRODUCTION RXS		INT RX RATE	TP = 5.70e+12

  R445	O	+ OH		= O2	+ H		3.358657e+12
  R511	OH	+ CO		= CO2	+ H		2.332543e+12
  R455	O(1D)	+ H2		= H	+ OH		1.184633e+10
  P6	H2O			= H	+ OH		1.132451e+08
  P20	CH2O			= CHO	+ H		7.226078e+07
  R449	O(1D)	+ CH4		= CH3O	+ H		4.796912e+07
  R415	O	+ CH3		= CH2O	+ H		4.500530e+07
  R427	O	+ CHO		= CO2	+ H		4.452015e+07
  R597	CH21	+ H2		= CH3	+ H		2.758327e+07
  P32	CH4			= CH3	+ H		2.428429e+07
  R433	O	+ H2		= H	+ OH		2.329839e+07
  R416	O	+ CH3		= CO	+ H2	+ H	1.838788e+07
  R408	O	+ CH		= CO	+ H		3.695520e+06
  P34	CH4			= CH	+ H2	+ H	3.553798e+06
  R411	O	+ CH2		= CO	+ H	+ H	2.254555e+06 (x2)
  R512	OH	+ H2		= H2O	+ H		2.115761e+06
  P40	CH4O			= CH3O	+ H		1.449174e+02
  R452	O(1D)	+ CH4O		= CH3O2	+ H		2.328615e+01
  T18	CH3O2			= CH2O2	+ H		1.080827e+01
  R33	CH	+ CH4		= C2H4	+ H		2.356333e+00
  R202	H2	+ CH		= CH2	+ H		1.749362e+00
  R396	O	+ C2H4		= C2H3O	+ H		4.945168e-01
  P28	CH2O2			= CHO2	+ H		8.523760e-03
  R492	OH	+ CH2		= CH2O	+ H		1.937620e-03
  R209	H2	+ HO2		= H2O2	+ H		7.114815e-04
  R395	O	+ C2H3		= C2H2O	+ H		2.227147e-05
  P59	C2H4			= C2H2	+ H	+ H	1.250285e-05 (x2)
  R403	O	+ C2H5		= C2H4O	+ H		8.254725e-06
  P60	C2H4			= C2H3	+ H		2.500569e-06
  T46	CHO			= CO	+ H		2.135771e-06
  P63	C2H6			= C2H4	+ H	+ H	6.069084e-07 (x2)
  R390	O	+ C2H2		= H	+ C2HO		1.254328e-07
  R203	H2	+ CH3		= CH4	+ H		9.818688e-08
  R44	CH2	+ CH3		= C2H4	+ H		4.890534e-08
  P56	C2H2			= C2H	+ H		2.487939e-08
  R195	H2	+ C2H		= C2H2	+ H		5.188311e-10
  R198	H2	+ C2H5		= C2H6	+ H		2.013112e-12
  P57	C2H3			= C2H2	+ H		1.181415e-12
  T47	CH3O			= CH2O	+ H		1.087642e-12
  R204	H2	+ CH3O		= CH4O	+ H		1.924487e-13
  R206	H2	+ CHO		= CH2O	+ H		7.303250e-14
  T2	HO2			= O2	+ H		1.278429e-15
  R197	H2	+ C2H3		= C2H4	+ H		2.535426e-16
  R205	H2	+ CH3O2		= CH4O2	+ H		1.542261e-16
  R495	OH	+ CH3		= CH3O	+ H		6.676952e-18
  T38	C2H5O			= C2H4O	+ H		1.688978e-18
  R3	C	+ H2		= CH	+ H		4.401574e-20
  R193	H2	+ C		= CH	+ H		4.401574e-20
  T27	C2H5			= C2H4	+ H		2.813612e-20
  R479	OH	+ C2H2		= C2H2O	+ H		3.103147e-28
  T25	C2H3			= C2H2	+ H		1.011379e-29
  T49	CHO2			= CO2	+ H		2.360466e-31
  T19	CH4O			= CH3O	+ H		7.453757e-37
  R41	H2	+ C2H2		= C2H3	+ H		1.920552e-47
  R10	H2	+ C2H4		= C2H5	+ H		5.185197e-52
  T28	C2H6			= C2H5	+ H		5.063502e-56
  R266	HS	+ O		= H	+ SO		0.000000e+00
  R527	OH	+ S		= H	+ SO		0.000000e+00
  R528	OH	+ SO		= SO2	+ H		0.000000e+00
  R533	S	+ HS		= H	+ S2		0.000000e+00
  T42	HSO			= SO	+ H		0.000000e+00
  T43	HSO2			= SO2	+ H		0.000000e+00
  T59	H2S			= HS	+ H		0.000000e+00
  P38	H2			= H	+ H		0.000000e+00 (x2)
  P45	H2S			= HS	+ H		0.000000e+00

H				LOSS RXS		INT RX RATE	TL = 5.70e+12

  R192	H	+ O3		= OH	+ O2		3.747193e+12
  M17	H	+ O2		= HO2			1.913897e+12
  R180	H	+ HO2		= OH	+ OH		1.987575e+10
  M16	H	+ O		= OH			1.089782e+10
  R182	H	+ HO2		= H2	+ O2		1.904759e+09
  M12	H	+ CO		= CHO			1.240134e+09
  R181	H	+ HO2		= O	+ H2O		4.416833e+08
  R167	H	+ H2O2		= OH	+ H2O		9.417489e+06
  M13	H	+ H		= H2			1.101376e+06 (x2)
  R168	H	+ H2O2		= H2	+ HO2		9.362747e+05
  R148	H	+ CH2O		= H2	+ CHO		1.268245e+05
  R162	H	+ CHO		= CO	+ H2		1.246341e+05
  R147	H	+ CH2O		= CH3O			2.091872e+04
  M18	H	+ OH		= H2O			1.857650e+04
  R146	H	+ CH2		= CH	+ H2		7.596866e+03
  R152	H	+ CH3O		= CH4O			1.761111e+03
  R145	H	+ CH		= C	+ H2		1.062208e+03
  R153	H	+ CH3O		= CH3	+ OH		9.959927e+02
  R154	H	+ CH3O		= CH2O	+ H2		6.224954e+01
  R133	H	+ C2H3O		= CHO	+ CH3		2.123949e+01
  R134	H	+ C2H3O		= C2H2O	+ H2		1.158518e+01
  R130	H	+ C2H2O		= CO	+ CH3		5.782938e+00
  R157	H	+ CH4		= CH3	+ H2		4.762588e+00
  M57	H	+ CH3		= CH4			2.244599e+00
  M10	H	+ CHO		= CH2O			2.827483e-01
  R155	H	+ CH3O2		= CH3O	+ OH		9.529216e-02
  R159	H	+ CH4O		= CH3O	+ H2		3.832612e-02
  M56	H	+ CH2		= CH3			7.788606e-03
  R161	H	+ CH4O2		= H2	+ CH3O2		5.799552e-03
  R160	H	+ CH4O2		= CH3O	+ H2O		4.806478e-03
  R142	H	+ C2H5O		= C2H4O	+ H2		7.741853e-07
  M9	H	+ C2H4		= C2H5			5.180080e-08
  R140	H	+ C2H5		= CH3	+ CH3		1.322012e-08
  R131	H	+ C2H3		= C2H4			6.110537e-09
  R138	H	+ C2H4O		= CH4	+ CHO		4.352253e-09
  R137	H	+ C2H4O		= C2H3O	+ H2		2.675830e-09
  R166	H	+ H2O		= H2	+ OH		8.631593e-10
  R132	H	+ C2H3		= C2H2	+ H2		6.729669e-10
  R141	H	+ C2H5		= C2H4	+ H2		6.610062e-10
  R127	H	+ C2H		= C2H2			1.054389e-10
  R143	H	+ C2H6		= C2H5	+ H2		6.486139e-11
  M58	H	+ C2H5		= C2H6			8.841987e-12
  R165	H	+ CO2		= CO	+ OH		8.805628e-12
  M7	H	+ C2H2		= C2H3			2.022884e-12
  R136	H	+ C2H4O		= C2H5O			9.949517e-13
  R149	H	+ CH3		= CH2	+ H2		1.320277e-15
  R135	H	+ C2H4		= C2H3	+ H2		7.669254e-19
  R156	H	+ CH3O2		= CH4	+ O2		7.552199e-24
  R129	H	+ C2H2		= C2H	+ H2		1.499874e-32
  R128	H	+ C2H		= H2	+ C2		1.270543e-46
  R230	H2S	+ H		= H2	+ HS		0.000000e+00
  R554	SO3	+ H		= OH	+ SO2		0.000000e+00
  R560	HS	+ H		= H2	+ S		0.000000e+00
  R567	HSO3	+ H		= H2	+ SO3		0.000000e+00
  R575	HSO	+ H		= HS	+ OH		0.000000e+00
  R576	HSO	+ H		= H2	+ SO		0.000000e+00
  M48	SO2	+ H		= HSO2			0.000000e+00
  M51	H	+ SO		= HSO			0.000000e+00

************************************************************

OH				PRODUCTION RXS		INT RX RATE	TP = 5.69e+12

  R192	H	+ O3		= OH	+ O2		3.747193e+12
  R441	O	+ HO2		= OH	+ O2		1.344836e+12
  R261	HO2	+ O3		= OH	+ O2	+ O2	3.338747e+11
  P7	H2O2			= OH	+ OH		9.997202e+10 (x2)
  R180	H	+ HO2		= OH	+ OH		1.987575e+10 (x2)
  R455	O(1D)	+ H2		= H	+ OH		1.184633e+10
  M16	H	+ O		= OH			1.089782e+10
  P5	HO2			= O	+ OH		2.388439e+09
  R450	O(1D)	+ CH4		= CH3	+ OH		1.806837e+08
  T17	CH3O2			= CH2O	+ OH		1.696357e+08
  R413	O	+ CH2O		= CHO	+ OH		1.221211e+08
  P6	H2O			= H	+ OH		1.132451e+08
  R434	O	+ H2O2		= OH	+ HO2		4.610397e+07
  R426	O	+ CHO		= CO	+ OH		4.452015e+07
  R456	O(1D)	+ H2O		= OH	+ OH		3.060655e+07 (x2)
  R433	O	+ H2		= H	+ OH		2.329839e+07
  R167	H	+ H2O2		= OH	+ H2O		9.417489e+06
  R419	O	+ CH3O		= CH2O	+ OH		1.784163e+06
  R409	O	+ CH2		= CH	+ OH		1.352733e+05
  R423	O	+ CH4		= CH3	+ OH		3.480879e+04
  R424	O	+ CH4O		= CH3O	+ OH		1.483888e+03
  R153	H	+ CH3O		= CH3	+ OH		9.959927e+02
  R453	O(1D)	+ CH4O		= CH3O	+ OH		1.086687e+02
  P24	CH4O2			= CH3O	+ OH		1.204528e+01
  R407	O	+ CH		= OH	+ C		1.750359e+00
  R155	H	+ CH3O2		= CH3O	+ OH		9.529216e-02
  R425	O	+ CH4O2		= CH3O2	+ OH		7.376972e-02
  P27	CH2O2			= CHO	+ OH		3.977754e-02
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	3.888333e-02
  R397	O	+ C2H4		= C2H3	+ OH		6.122078e-05
  R448	O(1D)	+ C2H6		= C2H5	+ OH		3.988680e-05
  R401	O	+ C2H4O		= C2H3O	+ OH		3.490395e-05
  R394	O	+ C2H3		= C2H2	+ OH		2.351352e-05
  R447	O(1D)	+ C2H4		= C2H3	+ OH		5.584009e-06
  R428	O	+ CHO2		= CO2	+ OH		1.594847e-06
  R406	O	+ C2H6		= C2H5	+ OH		1.369693e-06
  R404	O	+ C2H5		= C2H4	+ OH		1.196041e-06
  T3	H2O2			= OH	+ OH		5.359704e-09 (x2)
  R45	CH2	+ CH3O		= C2H4	+ OH		2.192852e-09
  R166	H	+ H2O		= H2	+ OH		8.631593e-10
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	4.569931e-11
  R165	H	+ CO2		= CO	+ OH		8.805628e-12
  T23	CH4O2			= CH3O	+ OH		1.109392e-12
  T31	C2H3O			= C2H2	+ OH		1.622090e-13
  R215	H2O	+ C2H		= C2H2	+ OH		1.118443e-14
  R245	HO2	+ C2H2		= C2H2O	+ OH		1.641311e-15
  R248	HO2	+ C2H4		= C2H4O	+ OH		1.173450e-17
  R217	H2O	+ C2H5		= C2H6	+ OH		5.669112e-20
  T37	C2H5O			= C2H4	+ OH		5.876519e-22
  T48	CHO2			= CO	+ OH		5.678770e-32
  T20	CH4O			= CH3	+ OH		2.105431e-35
  R122	CO	+ CH3		= C2H2	+ OH		2.979490e-43
  R214	H2O	+ C		= CH	+ OH		8.424579e-46
  R231	H2S	+ O		= OH	+ HS		0.000000e+00
  R263	HS	+ HO2		= OH	+ HSO		0.000000e+00
  R268	HS	+ O2		= SO	+ OH		0.000000e+00
  R274	HSO3	+ O		= OH	+ SO3		0.000000e+00
  R554	SO3	+ H		= OH	+ SO2		0.000000e+00
  R558	HSO	+ O2		= OH	+ SO2		0.000000e+00
  R571	S	+ HO2		= SO	+ OH		0.000000e+00
  R575	HSO	+ H		= HS	+ OH		0.000000e+00
  R578	HSO	+ O		= OH	+ SO		0.000000e+00
  T53	HSO3			= OH	+ SO2		0.000000e+00

OH				LOSS RXS		INT RX RATE	TL = 5.69e+12

  R445	O	+ OH		= O2	+ H		3.358657e+12
  R511	OH	+ CO		= CO2	+ H		2.332543e+12
  R513	OH	+ H2O2		= H2O	+ HO2		1.597070e+08
  R522	OH	+ HO2		= H2O	+ O2		1.268602e+08
  R493	OH	+ CH2O		= CHO	+ H2O		8.033879e+06
  R525	OH	+ O3		= HO2	+ O2		7.982551e+06
  R512	OH	+ H2		= H2O	+ H		2.115761e+06
  R501	OH	+ CH4		= CH3	+ H2O		5.408021e+04
  R526	OH	+ OH		= H2O	+ O		2.021192e+04 (x2)
  M18	H	+ OH		= H2O			1.857650e+04
  R504	OH	+ CHO		= CO	+ H2O		1.519633e+01
  R483	OH	+ C2H2O		= CO	+ CH3O		5.363694e+00
  M44	OH	+ OH		= H2O2			1.733601e+00 (x2)
  R503	OH	+ CH4O2		= CH3O2	+ H2O		9.935750e-01
  R502	OH	+ CH4O		= CH3O	+ H2O		2.983847e-01
  R499	OH	+ CH3O		= CH2O	+ H2O		3.138944e-03
  R492	OH	+ CH2		= CH2O	+ H		1.937620e-03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		1.174068e-03
  R500	OH	+ CH3O2		= CH4O	+ O2		8.415543e-04
  R496	OH	+ CH3		= CH2	+ H2O		5.900636e-04
  R494	OH	+ CH2O2		= CHO2	+ H2O		2.703299e-04
  R489	OH	+ C2H4O		= C2H3O	+ H2O		1.466861e-06
  R491	OH	+ C2H6		= C2H5	+ H2O		4.603319e-07
  M38	OH	+ C2H4		= C2H5O			1.810674e-09
  R490	OH	+ C2H5		= C2H4	+ H2O		9.659122e-11
  R481	OH	+ C2H2		= C2HO	+ H2		3.680348e-12
  R505	OH	+ CHO2		= CO2	+ H2O		3.220774e-12
  M37	OH	+ C2H2		= C2H3O			3.688682e-13
  R485	OH	+ C2H3		= C2H4O			2.671609e-14
  R486	OH	+ C2H3		= C2H2	+ H2O		2.671609e-14
  R488	OH	+ C2H4		= C2H3	+ H2O		5.216827e-15
  R482	OH	+ C2H2		= CO	+ CH3		4.663685e-15
  R477	OH	+ C2H		= CO	+ CH2		4.812673e-16
  R478	OH	+ C2H		= C2H2	+ O		4.812673e-16
  R495	OH	+ CH3		= CH3O	+ H		6.676952e-18
  R480	OH	+ C2H2		= C2H	+ H2O		1.422902e-27
  R479	OH	+ C2H2		= C2H2O	+ H		3.103147e-28
  R232	H2S	+ OH		= H2O	+ HS		0.000000e+00
  R527	OH	+ S		= H	+ SO		0.000000e+00
  R528	OH	+ SO		= SO2	+ H		0.000000e+00
  R556	SO3	+ OH		= HO2	+ SO2		0.000000e+00
  R566	HSO3	+ OH		= H2O	+ SO3		0.000000e+00
  R574	HSO	+ OH		= H2O	+ SO		0.000000e+00
  M47	SO	+ OH		= HSO2			0.000000e+00
  M50	SO2	+ OH		= HSO3			0.000000e+00

************************************************************

CO				PRODUCTION RXS		INT RX RATE	TP = 3.21e+12

  P37	CO2			= CO	+ O(1D)		2.185561e+12
  R6	C	+ O2		= CO	+ O		6.767197e+11
  P36	CO2			= CO	+ O		3.477525e+11
  R118	CHO	+ O2		= CO	+ HO2		1.353512e+09
  P21	CH2O			= CO	+ H2		7.105023e+07
  R426	O	+ CHO		= CO	+ OH		4.452015e+07
  R416	O	+ CH3		= CO	+ H2	+ H	1.838788e+07
  R408	O	+ CH		= CO	+ H		3.695520e+06
  R411	O	+ CH2		= CO	+ H	+ H	2.254555e+06
  R412	O	+ CH2		= CO	+ H2		1.371521e+06
  R162	H	+ CHO		= CO	+ H2		1.246341e+05
  R123	CO2	+ CH2		= CH2O	+ CO		4.191925e+02
  R200	H2	+ C2HO		= CH3	+ CO		3.877705e+01
  R504	OH	+ CHO		= CO	+ H2O		1.519633e+01
  R130	H	+ C2H2O		= CO	+ CH3		5.782938e+00
  R483	OH	+ C2H2O		= CO	+ CH3O		5.363694e+00
  T32	C2H3O			= CO	+ CH3		3.851776e-02
  P29	CH2O2			= H2O	+ CO		8.523760e-03
  R391	O	+ C2H2		= CO	+ CH2		4.647121e-05
  R71	CH3	+ CHO		= CH4	+ CO		2.838570e-05
  R561	CHO	+ CHO		= CH2O	+ CO		2.214410e-05
  R35	CH2	+ C2H2O		= C2H4	+ CO		4.057896e-06
  T46	CHO			= CO	+ H		2.135771e-06
